timestamp_hour,hour_of_day,day_of_week,is_weekend,is_holiday,ed_arrivals_lag_1h,ed_arrivals_lag_2h,ed_arrivals_lag_3h,ed_arrivals_lag_24h,ed_waiting_count,ed_arrivals_high_acuity_lag_1h,icu_occupied_beds,icu_staffed_beds,ward_occupied_beds,ward_staffed_beds,discharges_icu,discharges_ward,ambulance_prealerts_next_1h,weather_temp,rain_mm,local_event_flag,y_ed_arrivals_t+1,y_ed_arrivals_t+2,y_ed_arrivals_t+3,y_ed_to_ward_t+1,y_ed_to_ward_t+2,y_ed_to_ward_t+3,y_ed_to_icu_t+1,y_ed_to_icu_t+2,y_ed_to_icu_t+3,y_icu_occupied_t+1,y_icu_occupied_t+2,y_icu_occupied_t+3,y_icu_occupied_t+6,y_icu_occupied_t+12,y_icu_occupied_t+24,y_icu_occupied_t+48,y_ward_occupied_t+1,y_ward_occupied_t+2,y_ward_occupied_t+3,y_ward_occupied_t+6,y_ward_occupied_t+12,y_ward_occupied_t+24,y_ward_occupied_t+48
2025-11-26 04:00:00,4,2,0,0,37.0,28.0,28.0,32.0,208,5.0,32,32,120,120,0,2,0,32.2,0.6,0,47.0,31.0,37.0,11.0,6.0,12.0,7.0,2.0,14.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 05:00:00,5,2,0,0,31.0,37.0,28.0,27.0,221,5.0,32,32,120,120,0,2,6,31.5,0.0,0,31.0,37.0,45.0,6.0,12.0,12.0,2.0,14.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 06:00:00,6,2,0,0,47.0,31.0,37.0,30.0,219,9.0,32,32,120,120,2,0,3,31.0,0.0,1,37.0,45.0,52.0,12.0,12.0,16.0,14.0,9.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 07:00:00,7,2,0,0,31.0,47.0,31.0,38.0,218,8.0,32,32,120,120,2,1,6,31.3,0.0,0,45.0,52.0,48.0,12.0,16.0,10.0,9.0,6.0,15.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 08:00:00,8,2,0,0,37.0,31.0,47.0,31.0,231,7.0,32,32,120,120,1,4,6,29.9,0.7,0,52.0,48.0,29.0,16.0,10.0,11.0,6.0,15.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 09:00:00,9,2,0,0,45.0,37.0,31.0,33.0,246,13.0,32,32,120,120,1,4,7,30.5,0.0,0,48.0,29.0,45.0,10.0,11.0,8.0,15.0,7.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 10:00:00,10,2,0,0,52.0,45.0,37.0,43.0,250,7.0,32,32,120,120,1,2,6,30.1,0.0,0,29.0,45.0,57.0,11.0,8.0,11.0,7.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 11:00:00,11,2,0,0,48.0,52.0,45.0,47.0,240,8.0,32,32,120,120,2,4,2,32.3,0.0,0,45.0,57.0,36.0,8.0,11.0,10.0,10.0,10.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 12:00:00,12,2,0,0,29.0,48.0,52.0,43.0,241,7.0,32,32,120,120,2,2,8,30.8,2.7,0,57.0,36.0,47.0,11.0,10.0,21.0,10.0,6.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 13:00:00,13,2,0,0,45.0,29.0,48.0,42.0,250,6.0,32,32,120,120,1,6,8,29.0,1.0,0,36.0,47.0,45.0,10.0,21.0,12.0,6.0,9.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 14:00:00,14,2,0,0,57.0,45.0,29.0,51.0,241,11.0,32,32,120,120,1,2,6,29.9,3.9,0,47.0,45.0,48.0,21.0,12.0,14.0,9.0,6.0,14.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 15:00:00,15,2,0,0,36.0,57.0,45.0,41.0,242,4.0,32,32,120,120,1,3,8,26.2,0.5,0,45.0,48.0,49.0,12.0,14.0,16.0,6.0,14.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 16:00:00,16,2,0,0,47.0,36.0,57.0,37.0,247,4.0,32,32,120,120,3,4,6,30.2,0.0,0,48.0,49.0,32.0,14.0,16.0,12.0,14.0,9.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 17:00:00,17,2,0,0,45.0,47.0,36.0,39.0,250,4.0,32,32,120,120,2,3,9,31.0,0.0,0,49.0,32.0,48.0,16.0,12.0,15.0,9.0,4.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 18:00:00,18,2,0,0,48.0,45.0,47.0,40.0,250,11.0,32,32,120,120,2,0,7,30.8,0.3,0,32.0,48.0,52.0,12.0,15.0,15.0,4.0,9.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 19:00:00,19,2,0,0,49.0,48.0,45.0,50.0,240,8.0,32,32,120,120,2,3,3,33.9,0.0,0,48.0,52.0,37.0,15.0,15.0,8.0,9.0,10.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 20:00:00,20,2,0,0,32.0,49.0,48.0,37.0,244,6.0,32,32,120,120,1,1,6,31.8,2.8,0,52.0,37.0,38.0,15.0,8.0,10.0,10.0,6.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 21:00:00,21,2,0,0,48.0,32.0,49.0,41.0,250,6.0,32,32,120,120,1,5,6,31.8,1.9,0,37.0,38.0,30.0,8.0,10.0,8.0,6.0,5.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 22:00:00,22,2,0,0,52.0,48.0,32.0,46.0,249,9.0,32,32,120,120,0,3,3,28.5,0.0,0,38.0,30.0,36.0,10.0,8.0,11.0,5.0,10.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-26 23:00:00,23,2,0,0,37.0,52.0,48.0,51.0,250,6.0,32,32,120,120,0,0,8,30.4,0.0,0,30.0,36.0,37.0,8.0,11.0,15.0,10.0,7.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 00:00:00,0,3,0,0,38.0,37.0,52.0,46.0,244,10.0,32,32,120,120,0,1,4,30.3,0.0,0,36.0,37.0,49.0,11.0,15.0,7.0,7.0,9.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 01:00:00,1,3,0,0,30.0,38.0,37.0,28.0,248,7.0,32,32,120,120,1,2,5,29.9,0.6,0,37.0,49.0,33.0,15.0,7.0,10.0,9.0,11.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 02:00:00,2,3,0,0,36.0,30.0,38.0,28.0,250,8.0,32,32,120,120,1,2,5,29.9,0.0,0,49.0,33.0,27.0,7.0,10.0,9.0,11.0,6.0,2.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 03:00:00,3,3,0,0,37.0,36.0,30.0,37.0,250,3.0,32,32,120,120,2,1,12,28.3,0.0,0,33.0,27.0,52.0,10.0,9.0,17.0,6.0,2.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 04:00:00,4,3,0,0,49.0,37.0,36.0,31.0,249,10.0,32,32,120,120,1,3,2,29.1,1.2,0,27.0,52.0,36.0,9.0,17.0,16.0,2.0,9.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 05:00:00,5,3,0,0,33.0,49.0,37.0,47.0,243,7.0,32,32,120,120,1,4,2,32.4,0.0,0,52.0,36.0,38.0,17.0,16.0,10.0,9.0,7.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 06:00:00,6,3,0,0,27.0,33.0,49.0,31.0,250,9.0,32,32,120,120,2,1,3,30.8,0.0,0,36.0,38.0,44.0,16.0,10.0,16.0,7.0,7.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 07:00:00,7,3,0,0,52.0,27.0,33.0,37.0,249,9.0,32,32,120,120,1,4,4,30.3,1.2,0,38.0,44.0,41.0,10.0,16.0,12.0,7.0,11.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 08:00:00,8,3,0,0,36.0,52.0,27.0,45.0,250,6.0,32,32,120,120,3,2,5,31.0,2.0,0,44.0,41.0,56.0,16.0,12.0,15.0,11.0,10.0,14.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 09:00:00,9,3,0,0,38.0,36.0,52.0,52.0,250,7.0,32,32,120,120,0,2,4,32.8,0.2,0,41.0,56.0,36.0,12.0,15.0,9.0,10.0,14.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 10:00:00,10,3,0,0,44.0,38.0,36.0,48.0,250,7.0,32,32,120,120,2,0,4,31.1,0.2,0,56.0,36.0,37.0,15.0,9.0,10.0,14.0,7.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 11:00:00,11,3,0,0,41.0,44.0,38.0,29.0,250,5.0,32,32,120,120,0,3,7,31.9,0.3,0,36.0,37.0,66.0,9.0,10.0,19.0,7.0,8.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 12:00:00,12,3,0,0,56.0,41.0,44.0,45.0,250,14.0,32,32,120,120,4,3,3,29.8,1.5,0,37.0,66.0,50.0,10.0,19.0,16.0,8.0,12.0,14.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 13:00:00,13,3,0,0,36.0,56.0,41.0,57.0,239,7.0,32,32,120,120,0,3,5,30.1,0.0,0,66.0,50.0,49.0,19.0,16.0,17.0,12.0,14.0,14.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 14:00:00,14,3,0,0,37.0,36.0,56.0,36.0,250,9.0,32,32,120,120,1,5,10,31.6,0.4,0,50.0,49.0,42.0,16.0,17.0,12.0,14.0,14.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 15:00:00,15,3,0,0,66.0,37.0,36.0,47.0,250,14.0,32,32,120,120,1,2,7,33.9,9.1,0,49.0,42.0,45.0,17.0,12.0,15.0,14.0,5.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 16:00:00,16,3,0,0,50.0,66.0,37.0,45.0,250,6.0,32,32,120,120,0,5,8,33.2,0.1,0,42.0,45.0,60.0,12.0,15.0,16.0,5.0,13.0,17.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 17:00:00,17,3,0,0,49.0,50.0,66.0,48.0,245,8.0,32,32,120,120,1,8,7,31.9,0.0,0,45.0,60.0,53.0,15.0,16.0,12.0,13.0,17.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 18:00:00,18,3,0,0,42.0,49.0,50.0,49.0,247,3.0,32,32,120,120,0,3,6,31.3,0.0,0,60.0,53.0,54.0,16.0,12.0,16.0,17.0,9.0,16.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 19:00:00,19,3,0,0,45.0,42.0,49.0,32.0,250,10.0,32,32,120,120,2,2,7,33.2,0.0,0,53.0,54.0,49.0,12.0,16.0,9.0,9.0,16.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 20:00:00,20,3,0,0,60.0,45.0,42.0,48.0,250,8.0,32,32,120,120,0,3,5,32.2,0.5,0,54.0,49.0,41.0,16.0,9.0,10.0,16.0,13.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 21:00:00,21,3,0,0,53.0,60.0,45.0,52.0,250,7.0,32,32,120,120,3,3,6,27.6,0.0,0,49.0,41.0,44.0,9.0,10.0,13.0,13.0,9.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 22:00:00,22,3,0,0,54.0,53.0,60.0,37.0,250,7.0,32,32,120,120,0,0,5,29.5,0.0,0,41.0,44.0,41.0,10.0,13.0,14.0,9.0,7.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-27 23:00:00,23,3,0,0,49.0,54.0,53.0,38.0,249,8.0,32,32,120,120,1,2,6,31.6,0.0,0,44.0,41.0,42.0,13.0,14.0,15.0,7.0,7.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 00:00:00,0,4,0,0,41.0,49.0,54.0,30.0,250,5.0,32,32,120,120,0,4,6,28.5,0.0,0,41.0,42.0,31.0,14.0,15.0,4.0,7.0,10.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 01:00:00,1,4,0,0,44.0,41.0,49.0,36.0,250,7.0,32,32,120,120,2,4,6,29.8,3.3,0,42.0,31.0,32.0,15.0,4.0,12.0,10.0,12.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 02:00:00,2,4,0,0,41.0,44.0,41.0,37.0,250,10.0,32,32,120,120,2,3,3,30.1,0.6,0,31.0,32.0,44.0,4.0,12.0,14.0,12.0,6.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 03:00:00,3,4,0,0,42.0,41.0,44.0,49.0,245,11.0,32,32,120,120,2,2,7,30.8,0.0,0,32.0,44.0,52.0,12.0,14.0,13.0,6.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 04:00:00,4,4,0,0,31.0,42.0,41.0,33.0,239,5.0,32,32,120,120,4,2,3,30.7,4.3,0,44.0,52.0,34.0,14.0,13.0,11.0,10.0,10.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 05:00:00,5,4,0,0,32.0,31.0,42.0,27.0,248,6.0,32,32,120,120,0,2,3,30.7,0.6,0,52.0,34.0,28.0,13.0,11.0,9.0,10.0,6.0,3.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 06:00:00,6,4,0,0,44.0,32.0,31.0,52.0,250,12.0,32,32,120,120,0,3,5,32.4,0.0,0,34.0,28.0,46.0,11.0,9.0,20.0,6.0,3.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 07:00:00,7,4,0,0,52.0,44.0,32.0,36.0,249,6.0,32,32,120,120,1,1,9,30.7,0.0,0,28.0,46.0,60.0,9.0,20.0,14.0,3.0,9.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,110.0
2025-11-28 08:00:00,8,4,0,0,34.0,52.0,44.0,38.0,235,10.0,32,32,120,120,2,3,3,30.6,0.0,0,46.0,60.0,51.0,20.0,14.0,14.0,9.0,13.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 09:00:00,9,4,0,0,28.0,34.0,52.0,44.0,239,4.0,32,32,120,120,2,3,5,29.1,0.0,0,60.0,51.0,50.0,14.0,14.0,14.0,13.0,10.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 10:00:00,10,4,0,0,46.0,28.0,34.0,41.0,250,10.0,32,32,120,120,1,4,7,32.7,0.0,0,51.0,50.0,40.0,14.0,14.0,11.0,10.0,13.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 11:00:00,11,4,0,0,60.0,46.0,28.0,56.0,250,12.0,32,32,120,120,0,4,6,30.1,0.0,0,50.0,40.0,40.0,14.0,11.0,9.0,13.0,8.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 12:00:00,12,4,0,0,51.0,60.0,46.0,36.0,250,10.0,32,32,120,120,0,5,4,29.5,0.8,0,40.0,40.0,47.0,11.0,9.0,11.0,8.0,8.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 13:00:00,13,4,0,0,50.0,51.0,60.0,37.0,243,12.0,32,32,120,120,1,1,5,31.5,0.0,0,40.0,47.0,39.0,9.0,11.0,10.0,8.0,4.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 14:00:00,14,4,0,0,40.0,50.0,51.0,66.0,240,4.0,32,32,120,120,1,3,7,30.0,0.0,0,47.0,39.0,49.0,11.0,10.0,14.0,4.0,8.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 15:00:00,15,4,0,0,40.0,40.0,50.0,50.0,246,6.0,32,32,120,120,0,5,6,30.4,0.5,0,39.0,49.0,55.0,10.0,14.0,18.0,8.0,7.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 16:00:00,16,4,0,0,47.0,40.0,40.0,49.0,239,8.0,32,32,120,120,1,2,2,31.5,2.3,0,49.0,55.0,45.0,14.0,18.0,14.0,7.0,12.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 17:00:00,17,4,0,0,39.0,47.0,40.0,42.0,245,8.0,32,32,120,120,0,1,5,30.7,0.0,0,55.0,45.0,40.0,18.0,14.0,11.0,12.0,10.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 18:00:00,18,4,0,0,49.0,39.0,47.0,45.0,250,5.0,32,32,120,120,2,1,5,34.6,0.7,0,45.0,40.0,51.0,14.0,11.0,15.0,10.0,6.0,14.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 19:00:00,19,4,0,0,55.0,49.0,39.0,60.0,250,10.0,32,32,120,120,0,4,6,31.0,0.0,0,40.0,51.0,36.0,11.0,15.0,8.0,6.0,14.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 20:00:00,20,4,0,0,45.0,55.0,49.0,53.0,240,6.0,32,32,120,120,2,2,7,32.1,0.0,1,51.0,36.0,57.0,15.0,8.0,12.0,14.0,5.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 21:00:00,21,4,0,0,40.0,45.0,55.0,54.0,250,4.0,32,32,120,120,0,2,6,28.2,0.0,0,36.0,57.0,32.0,8.0,12.0,10.0,5.0,12.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 22:00:00,22,4,0,0,51.0,40.0,45.0,49.0,245,10.0,32,32,120,120,1,2,4,29.8,0.0,0,57.0,32.0,34.0,12.0,10.0,11.0,12.0,10.0,2.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-28 23:00:00,23,4,0,0,36.0,51.0,40.0,41.0,250,3.0,32,32,120,120,2,7,10,29.5,2.0,0,32.0,34.0,51.0,10.0,11.0,16.0,10.0,2.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 00:00:00,0,5,1,0,57.0,36.0,51.0,44.0,250,10.0,32,32,120,120,2,5,6,29.8,0.0,0,34.0,51.0,30.0,11.0,16.0,9.0,2.0,11.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 01:00:00,1,5,1,0,32.0,57.0,36.0,41.0,250,3.0,32,32,120,120,1,3,5,31.9,2.6,0,51.0,30.0,37.0,16.0,9.0,10.0,11.0,9.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,116.0
2025-11-29 02:00:00,2,5,1,0,34.0,32.0,57.0,42.0,250,5.0,32,32,120,120,1,4,10,32.8,0.0,0,30.0,37.0,49.0,9.0,10.0,15.0,9.0,11.0,14.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 03:00:00,3,5,1,0,51.0,34.0,32.0,31.0,248,11.0,32,32,120,120,1,1,5,31.7,0.0,0,37.0,49.0,42.0,10.0,15.0,8.0,11.0,14.0,14.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 04:00:00,4,5,1,0,30.0,51.0,34.0,32.0,250,6.0,32,32,120,120,1,2,0,30.9,0.7,0,49.0,42.0,31.0,15.0,8.0,6.0,14.0,14.0,3.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 05:00:00,5,5,1,0,37.0,30.0,51.0,44.0,250,7.0,32,32,120,120,1,6,8,30.3,0.0,0,42.0,31.0,34.0,8.0,6.0,13.0,14.0,3.0,3.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 06:00:00,6,5,1,0,49.0,37.0,30.0,52.0,250,10.0,32,32,120,120,0,6,2,32.9,0.0,0,31.0,34.0,25.0,6.0,13.0,7.0,3.0,3.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 07:00:00,7,5,1,0,42.0,49.0,37.0,34.0,245,7.0,32,32,120,120,1,3,5,34.3,0.0,1,34.0,25.0,34.0,13.0,7.0,6.0,3.0,4.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,110.0,120.0
2025-11-29 08:00:00,8,5,1,0,31.0,42.0,49.0,28.0,247,6.0,32,32,120,120,1,6,1,31.4,6.2,0,25.0,34.0,33.0,7.0,6.0,9.0,4.0,6.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 09:00:00,9,5,1,0,34.0,31.0,42.0,46.0,233,11.0,32,32,120,120,2,5,2,32.6,0.0,0,34.0,33.0,38.0,6.0,9.0,10.0,6.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,110.0
2025-11-29 10:00:00,10,5,1,0,25.0,34.0,31.0,60.0,229,7.0,32,32,120,120,1,6,3,31.7,0.0,0,33.0,38.0,33.0,9.0,10.0,8.0,10.0,10.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,116.0
2025-11-29 11:00:00,11,5,1,0,34.0,25.0,34.0,51.0,229,4.0,32,32,120,120,0,3,2,32.4,0.0,0,38.0,33.0,44.0,10.0,8.0,11.0,10.0,7.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 12:00:00,12,5,1,0,33.0,34.0,25.0,50.0,230,2.0,32,32,120,120,1,1,4,29.5,0.0,0,33.0,44.0,43.0,8.0,11.0,11.0,7.0,5.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 13:00:00,13,5,1,0,38.0,33.0,34.0,40.0,228,11.0,32,32,120,120,2,3,6,30.5,0.2,0,44.0,43.0,35.0,11.0,11.0,8.0,5.0,8.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 14:00:00,14,5,1,0,33.0,38.0,33.0,40.0,227,6.0,32,32,120,120,0,2,4,31.8,0.0,0,43.0,35.0,29.0,11.0,8.0,10.0,8.0,6.0,3.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-11-29 15:00:00,15,5,1,0,44.0,33.0,38.0,47.0,228,7.0,32,32,120,120,1,2,6,33.0,0.0,0,35.0,29.0,47.0,8.0,10.0,13.0,6.0,3.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
